name;elevation;latitude;longitude;continent;country;range
Echo Tower;1823;38.720015;-109.301495;North America;United States;Colorado Plateau
Mount Bullen;1821;48.195502;-121.698732;North America;United States;Cascade Range
Kelsay Mountain;1821;43.348735;-122.184479;North America;United States;Cascade Range
Cerro De La Silla;1820;25.6327;-100.234;North America;Mexico;Sierra Madre Oriental
Mount Arrowsmith;1819;49.2167;-124.6;North America;Canada;British Columbia Coast Ranges
Mount Murray;1819;55.4567;-122.6867;North America;Canada;Canadian Rockies
Trappers Peak;1818;48.688411;-121.322794;North America;United States;Cascade Range
Grandfather Mountain;1818;36.115;-81.8619;North America;United States;Blue Ridge Mountains
Mount Bretherton;1817;47.619558;-123.210211;North America;United States;Olympic Mountains
Eagle Peak;1816;46.755652;-121.779199;North America;United States;Cascade Range
The Convent;1815;38.683407;-109.385312;North America;United States;Colorado Plateau
Mount Ellinor;1812;47.521664;-123.260636;North America;United States;Olympic Mountains
Shining Rock;1811;35.368;-82.862;North America;United States;Southern Appalachian Ridges
Tolmie Peak;1810;46.958025;-121.877389;North America;United States;Cascade Range
Hubbart Peak;1809;47.930463;-121.40502;North America;United States;Cascade Range
Mount Mend Carp;1807;62.5833;-143.117;North America;United States;
Downey Peak;1806;48.27174;-121.184478;North America;United States;Cascade Range
Grizzly Peak;1804;42.269592;-122.616606;North America;United States;Cascade Range
Garnet Peak;1798;32.908195;-116.453857;North America;United States;Sierra Nevada
Craggy Pinnacle;1796;35.7033;-82.3781;North America;United States;
Diobsud Buttes;1796;48.618893;-121.476845;North America;United States;Cascade Range
Red Mountain;1795;47.456068;-121.389141;North America;United States;Cascade Range
Mount Spokane;1793;47.9253;-117.115;North America;United States;Columbia Mountains
Rampart Ridge;1789;47.411;-121.3444;North America;United States;Cascade Range
Point 5868;1789;46.732701;-121.742901;North America;United States;Cascade Range
Andrews Bald;1786;35.5417;-83.4933;North America;United States;Blue Ridge Mountains
Carpathian Peak;1785;60.69;-148.8306;North America;United States;Kenai Mountains 
Lichtenberg;1781;47.787963;-121.091019;North America;United States;Cascade Range
Jumbo Mountain;1780;48.195645;-121.599469;North America;United States;Cascade Range
Mount Roosevelt;1779;47.4698;-121.4771;North America;United States;Cascade Range
Monster Tower;1779;38.38927;-109.837335;North America;United States;Colorado Plateau
Shriner Peak;1768;46.813571;-121.530547;North America;United States;Cascade Range
Round Bald;1776;36.1069;-82.1036;North America;United States;
Chingo;1775;14.1166;-89.7274;North America;Guatemala/El Salvador;
Taku D Peak;1771;58.707971;-134.291069;North America;United States;
Jane Bald;1770;36.1064;-82.0933;North America;United States;Blue Ridge Mountains
Bryant Peak;1768;47.451279;-121.460853;North America;United States;Cascade Range
Angels Landing;1765;37.269331;-112.947878;North America;United States;Colorado Plateau
Kendall Peak;1763;47.443037;-121.384807;North America;United States;Cascade Range
Mount Adams;1759;44.3203;-71.2914;North America;United States;
Spring Mountain;1759;48.110784;-121.350088;North America;United States;Cascade Range
Crow Peak;1756;44.470616;-103.963089;North America;United States;Black Hills
Hurricane Hill;1755;47.990289;-123.528993;North America;United States;Olympic Mountains
Table Mountain;1750;48.847745;-121.71371;North America;United States;Cascade Range
Mount Rogers;1746;36.6597;-81.5447;North America;United States;Blue Ridge Mountains
Dickerman;1744;48.068788;-121.470809;North America;United States;Cascade Range
Mount Pisgah;1744;35.4258;-82.7569;North America;United States;Blue Ridge Mountains
Mt. Jefferson;1742;44.3044;-71.3181;North America;United States;White Mountains
Hoodoo Butte;1738;44.401786;-121.884226;North America;United States;Cascade Range
Mount Jupiter;1737;47.705776;-123.06108;North America;United States;Olympic Mountains
Santiago;1733;33.7103;-117.533;North America;United States;
Prairie Mtn.;1731;48.2753;-121.47;North America;United States;Cascade Range
Mount Kashagnak;1728;59.377499;-135.693329;North America;United States;Saint Elias Mountains
Elephant Butte;1723;38.695982;-109.540172;North America;United States;Colorado Plateau
Granite Mountain;1716;47.417334;-121.481205;North America;United States;Cascade Range
Excelsior Peak;1710;48.934877;-121.790056;North America;United States;Cascade Range
Silver Peak;1708;47.361618;-121.461368;North America;United States;Cascade Range
The Tooth;1708;47.445823;-121.454759;North America;United States;Cascade Range
Kingfisher Tower;1707;38.722753;-109.302265;North America;United States;Colorado Plateau
Hump Mountain;1703;36.14;-82.0117;North America;United States;Blue Ridge Mountains
Satulick Mountain;1700;46.777353;-121.837631;North America;United States;Cascade Range
Steeple Rock;1697;47.96193;-123.45404;North America;United States;Olympic Mountains
Twin Buttes;1694;34.832595;-111.7577;North America;United States;Colorado Plateau
Sauk Mountain;1689;48.523057;-121.600842;North America;United States;Cascade Range
Denny Mountain;1683;47.439119;-121.444073;North America;United States;Cascade Range
Mount Garfield;1682;47.552867;-121.49334;North America;United States;Cascade Range
Beech Mountain;1678;36.1844;-81.8817;North America;United States;Blue Ridge Mountains
Bird Peak;1678;61.0022;-149.285;North America;United States;
Star Mountain;1676;43.377105;-117.971878;North America;United States;
Hall Peak;1672;48.059871;-121.540515;North America;United States;Cascade Range
Vega Tower;1670;48.006696;-121.490174;North America;United States;Cascade Range
Mount Beljica;1669;46.784223;-121.940646;North America;United States;Cascade Range
Arthur Peak;1666;46.970163;-121.872202;North America;United States;Cascade Range
Mount Persis;1665;47.7904;-121.612;North America;United States;Cascade Range
Sand Mountain;1664;44.384759;-121.928072;North America;United States;Cascade Range
Ancient Art;1661;38.72162;-109.30434;North America;United States;Colorado Plateau
Panorama Point;1654;41.007235;-104.031264;North America;United States;
Mount Caubvik;1652;58.8833;-63.6;North America;Canada;
Mont Iberville;1652;58.7167;-63.7167;North America;Canada;Canadian Shield
Twin Peaks;1646;61.4463;-149.152;North America;United States;Chugach Mountains
Mount Monroe;1641;44.2556;-71.3225;North America;United States;White Mountains
Mount Madison;1636;44.3283;-71.2783;North America;United States;
Mount Marcy;1629;44.1125;-73.9239;North America;United States;Adirondacks
Mount Pilchuck;1628;48.0579;-121.797;North America;United States;Cascade Range
The Ark;1627;47.588799;-121.540761;North America;United States;Cascade Range
Easter Peak;1623;47.664439;-121.434465;North America;United States;Cascade Range
Twin Peaks;1623;47.612673;-121.603632;North America;United States;Cascade Range
Round Mountain;1622;48.326468;-121.750832;North America;United States;Cascade Range
Mount Cleveland;1616;47.680963;-121.424589;North America;United States;Cascade Range
Scott Peak;1612;47.9172;-121.414;North America;United States;Cascade Range
Galleon Peak;1610;47.538201;-121.434346;North America;United States;Cascade Range
Griffin Mountain;1610;46.655328;-121.979957;North America;United States;Cascade Range
Mount Rushmore;1608;43.8803;-103.458;North America;United States;Black Hills
Mount Katahdin;1606;45.9;-68.9167;North America;United States;Longfellow Mountains
Mount Alice;1605;60.134796;-149.277471;North America;United States;Kenai Mountains 
Paradise Peak;1602;60.1352;-149.085;North America;United States;Kenai Mountains 
Mineral Peak;1602;47.926638;-121.469092;North America;United States;Cascade Range
The Lions (East Peak);1599;49.45;-123.167;North America;Canada;British Columbia Coast Ranges
Panorma Point;1598;41.0225;104.035;North America;United States;
Bandera Mountain;1597;47.4155;-121.538;North America;United States;Cascade Range
T'Kishla Peak;1594;61.143567;-149.555511;North America;United States;Chugach Mountains
Bullwinkle Tower;1591;38.697187;-109.54929;North America;United States;Colorado Plateau
Off-Balance Rock;1591;38.702096;-109.563407;North America;United States;Colorado Plateau
Big Lake Butte;1584;44.364913;-121.890092;North America;United States;Cascade Range
Mount Cokely;1580;49.2333;-124.583;North America;Canada;British Columbia Coast Ranges
Humpback Mountain;1577;47.373332;-121.495394;North America;United States;Cascade Range
Guye Peak;1575;47.442021;-121.408796;North America;United States;Cascade Range
McClellan Butte;1573;47.406889;-121.622171;North America;United States;Cascade Range
Phoenix Peak;1571;60.1167;-149.533;North America;United States;Kenai Mountains 
O'malley Peak;1570;61.099461;-149.582806;North America;United States;Chugach Mountains
Mount Higgins East;1567;48.31494;-121.762247;North America;United States;Cascade Range
Russian Butte;1561;47.495545;-121.589427;North America;United States;Cascade Range
Algonquin Peak;1559;44.1436;-73.9869;North America;United States;Adirondacks
Devils Tower;1558;44.5906;-104.715;North America;United States;Great Plains
Marble Peak;1558;48.056484;-121.567369;North America;United States;Cascade Range
Finney Peak;1549;48.380654;-121.745725;North America;United States;Cascade Range
Hogg Rock;1548;44.422064;-121.877044;North America;United States;Cascade Range
North Suicide Peak;1544;61.029444;-149.574444;North America;United States;Chugach Mountains
Beckler;1543;47.7356;-121.281595;North America;United States;Cascade Range
Mount Catherine;1540;47.372356;-121.426743;North America;United States;Cascade Range
White Prairie;1536;48.247415;-121.438672;North America;United States;Cascade Range
Lava Butte;1530;43.917857;-121.356033;North America;United States;Cascade Range
South Suicide Peak;1526;61.029444;-149.574444;North America;United States;Chugach Mountains
Volcan Mountain;1524;33.164486;-116.620019;North America;United States;
Pico De La Yerbabuena;1520;26.25;-100;North America;Mexico;Sierra Madre Oriental
Gee Point;1516;48.429115;-121.82662;North America;United States;Cascade Range
Black Mesa;1516;36.931838;-102.997859;North America;United States;
Moolock;1513;47.547306;-121.641955;North America;United States;Cascade Range
Cathedral Rock;1513;34.819912;-111.793157;North America;United States;Colorado Plateau
Haystack;1512;44.1056;-73.9008;North America;United States;Adirondacks
Whiteside Mountain;1503;35.0809;-83.1382;North America;United States;Blue Ridge Mountains
Ptarmigan Peak;1497;61.059095;-149.604049;North America;United States;Chugach Mountains
South Twin;1494;44.188547;-71.553952;North America;United States;White Mountains
Spruce Knob;1482;38.7;-79.532778;North America;United States;
Dix;1480;44.082992;-73.786626;North America;United States;Adirondacks
Bald Knob;1476;38.448185;-79.931287;North America;United States;Allegheny Mountains
Mailbox Peak;1476;47.462465;-121.63942;North America;United States;Cascade Range
Carter Dome;1473;44.267222;-71.178889;North America;United States;White Mountains
Hatch;1466;61.760658;-149.311495;North America;United States;Talkeetna Mountains
Whiteface Mountain;1466;44.3658;-73.9026;North America;United States;
Santa-Clara;1465;37.256944;-113.625;North America;United States;Colorado Plateau
Three Gossips;1463;38.635884;-109.603678;North America;United States;Colorado Plateau
Mount Eddy McKenney;1460;67.2667;-151.6;North America;United States;Brooks Range
Mount Teneriffe;1459;47.5087;-121.696;North America;United States;Cascade Range
Brasstown Bald;1458;34.8723;-83.8099;North America;United States;Blue Ridge Mountains
Mount Eisenhower;1457;44.241144;-71.350619;North America;United States;White Mountains
North Twin Mountain;1451;44.202333;-71.558333;North America;United States;White Mountains
Nanu Sax;1450;65.992329;-37.342529;North America;Greenland;Greenland
Mount Diablotin;1447;15.459;-61.3861;North America;Dominica;
High Hut Lookout;1446;46.69661;-122.02579;North America;United States;Cascade Range
Gothics;1444;44.127367;-73.858037;North America;United States;Adirondacks
Colden;1437;44.1269;-73.9603;North America;United States;Adirondacks
Two Buttes Mountain;1434;37.5555;-102.401;North America;United States;
Mount Carrigain;1433;44.0936;-71.4469;North America;United States;White Mountains
Argon Tower;1433;38.6331;-109.6021;North America;United States;Colorado Plateau
Mount Bond;1432;44.153033;-71.531291;North America;United States;White Mountains
Mount Jefferson;1427;36.4031;-81.4633;North America;United States;Blue Ridge Mountains
Tumtum Peak;1426;46.749285;-121.867371;North America;United States;Cascade Range
Giant;1411;44.162566;-73.721094;North America;United States;Adirondacks
Max Patch;1411;35.7969;-82.9569;North America;United States;
Mount June;1407;43.792906;-122.724838;North America;United States;
Wright Peak;1396;44.151697;-73.979616;North America;United States;Northern Appalachian Ridges
Volcan Maderas;1394;11.45042;-85.5011;North America;Nicaragua;
Weaver's Needle;1388;33.4331;-111.37;North America;United States;
Mount Storm King;1383;48.0555;-123.74124;North America;United States;Olympic Mountains
The Pulpit;1379;47.521403;-121.551833;North America;United States;Cascade Range
Yellowjacket Tower;1372;47.535139;-120.7476;North America;United States;Cascade Range
Mount Garfield;1372;44.1869;-71.6114;North America;United States;White Mountains
Wolverine Peak;1369;61.134899;-149.614653;North America;United States;
Blackjack Mountain;1367;48.034708;-121.610498;North America;United States;Cascade Range
Snowbowl Hut Overlook;1365;46.683098;-122.009783;North America;United States;Cascade Range
Blood Mountain;1360;34.7398;-83.9369;North America;United States;Blue Ridge Mountains
Tray Mountain;1350;34.8012;-83.6838;North America;United States;Blue Ridge Mountains
Bear Butte;1349;44.4756;-103.426169;North America;United States;Black Hills
Mount Washington;1347;47.426195;-121.700345;North America;United States;Cascade Range
Aniakchak;1341;56.8833;-158.167;North America;United States;Aleutian Range
Elk Thurston Ridge;1341;49.113096;-121.801643;North America;Canada;Cascade Range
Mount Mansfield;1339;44.5436;-72.8147;North America;United States;Green Mountains
Mount Field;1323;44.19667;-71.435549;North America;United States;White Mountains
Mount Flume;1319;44.109066;-71.627898;North America;United States;White Mountains
Mount Osceola;1315;44.001614;-71.535614;North America;United States;White Mountains
Mount Pierce;1314;44.2264;-71.3664;North America;United States;White Mountains
Penguin Peak;1312;60.965443;-149.376984;North America;United States;Chugach Mountains
Indianhouse Mountain;1311;61;-149.55;North America;United States;
Bondcliff;1300;44.140667;-71.540667;North America;United States;White Mountains
Big slide;1292;44.182635;-73.870611;North America;United States;Adirondacks
Apple Orchard Mountain;1288;37.5167;-79.5;North America;United States;Blue Ridge Mountains
Mount Hamilton;1283;37.35;-121.633;North America;United States;
Slide Mountain;1274;41.998611;-74.386389;North America;United States;Catskill Mountains
Upper Wolf Jaw;1274;44.150593;-73.759941;North America;United States;Adirondacks
Lower Wolfjaw Mtn;1273;44.148406;-73.832585;North America;United States;Adirondacks
Street mountain;1270;44.180419;-74.044333;North America;United States;Adirondacks
Mount Si;1270;47.507603;-121.740109;North America;United States;Cascade Range
Mont Jacques Cartier;1270;48.987655;-65.948393;North America;Canada;Canadian Appalachians
Phelps;1269;44.157609;-73.920093;North America;United States;Adirondacks
Black Mountain;1263;36.9167;-82.9;North America;United States;
Pilot Butte;1262;44.060521;-121.283259;North America;United States;Cascade Range
Cascade;1249;44.2186;-73.8606;North America;United States;Adirondacks
Marys Peak;1249;44.504287;-123.551217;North America;United States;Northwest U.S. Coast Ranges
Kilauea;1247;19.416667;-155.283333;North America;United States;
Camels Hump;1245;44.3194;-72.8867;North America;United States;
Buckhorn Knob;1240;37.2927;-80.9801;North America;United States;Southern Appalachian Ridges
Fish;1248;61.744653;-149.195452;North America;United States;Talkeetna Mountains
The Priest;1238;37.8197;-79.0628;North America;United States;
Mount Passaconaway;1238;44.25;-71.8333;North America;United States;
Mt Hale;1236;44.222971;-71.512582;North America;United States;White Mountains
Mount Sunflower;1231;39.021982;-102.037141;North America;United States;
Mount Whiteface;1225;43.9339;-71.4064;North America;United States;White Mountains
Mount Waumbek;1221;44.4328;-71.4175;North America;United States;
Mount Isolation;1220;44.2147;-71.3097;North America;United States;White Mountains
Mt Tecumseh;1220;43.9672;-71.5586;North America;United States;
Eight Dollar Mountain;1220;42.2581;-123.661;North America;United States;
Peak 3;1218;61.07861;-149.650354;North America;United States;Chugach Mountains
Tiehacker Mountain;1211;60.196;-149.247;North America;United States;Kenai Mountains 
Sermitsiaq;1210;64.3;-51.5;North America;Greenland;Greenland
Looking Glass Rock;1210;35.3036;-82.7936;North America;United States;Blue Ridge Mountains
Mount Alyeska;1201;60.958861;-149.055505;North America;United States;Chugach Mountains
Mont Gosford;1193;45.301335;-70.867138;North America;Canada;Canadian Appalachians
Table Rock;1186;35.8908;-81.8831;North America;United States;
Piedmont Butte;1183;44.231619;-103.368;North America;United States;Black Hills
Mont Richardson;1180;48.927462;-66.016374;North America;Canada;Canadian Appalachians
Jay Peak;1176;44.924167;-72.525667;North America;United States;Green Mountains
Mount Diablo;1173;37.88;-121.92;North America;United States;Central and Southern California Ranges
Rendezvous Peak;1166;61.250556;-149.504444;North America;United States;Chugach Mountains
Mount Roberts;1164;58.28611;-134.32611;North America;United States;
Springer Mountain;1153;34.6273;-84.1935;North America;United States;Blue Ridge Mountains
Lazy Mountain;1147;61.622832;-148.966572;North America;United States;Chugach Mountains
Mont Xalibu;1140;48.964047;-66.011996;North America;Canada;Canadian Appalachians
Cerro Chato;1148;10.440837;-84.689814;North America;Costa Rica;Costa Rica - Panama Ranges
The Owl;1139;45.9;-68.95;North America;United States;
Wallface Mountain;1136;44.1378;-74.0369;North America;United States;Adirondacks
Doyle's Delight;1131;16.494032;-89.01123;North America;Belize;
Bard Peak;1127;60.743889;-148.726944;North America;United States;Kenai Mountains 
Hurricane Mt;1126;44.2;-73.7;North America;United States;Adirondacks
Victoria Peak;1124;16.812;-88.62;North America;Belize;
Morne Anglais;1123;15.2851;-61.3324;North America;Dominica;Lesser Antilles
Mount Ethan Allen;1122;44.293945;-72.884008;North America;United States;Green Mountains
Peak 2;1114;61.084525;-149.658337;North America;United States;Chugach Mountains
White Cap Mountain;1111;45.55;-69.23;North America;United States;Longfellow Mountains
Mont Mégantic;1105;45.455736;-71.152525;North America;Canada;Canadian Appalachians
Gemini;1100;70.877091;-22.159424;North America;Greenland;Greenland
Mount Juneau;1090;58.32554;-134.41481;North America;United States;
Mont Albert (nord);1088;48.929887;-66.163874;North America;Canada;Canadian Appalachians
Sassafras Mountain;1085;35.065146;-82.777349;North America;United States;
The Chimneys;1084;35.8772;-81.8886;North America;United States;Blue Ridge Mountains
Rainbow Peak;1080;61.002122;-149.599543;North America;United States;Chugach Mountains
Mont Joseph Fortin;1080;48.947283;-66.018259;North America;Canada;Canadian Appalachians
Mount Hunger;1079;44.418735;-72.638251;North America;United States;Green Mountains
White Butte;1069;46.386965;-103.302694;North America;United States;
Flattop;1067;61.0906;-149.665;North America;United States;Chugach Mountains
Mount Greylock;1064;42.6376;-73.1662;North America;United States;
Telica;1061;12.6;-86.87;North America;Nicaragua;
Mount Chocorua;1052;43.9542;-71.2739;North America;United States;White Mountains
Pinnacle Mountain;1041;35.034038;-82.741685;North America;United States;Southern Appalachian Ridges
Trask Mountain;1040;45.371499;-123.456501;North America;United States;Northwest U.S. Coast Ranges
Temple;1038;47.70309;-121.415062;North America;United States;Cascade Range
Mount Nebo;1038;44.156794;-122.701188;North America;United States;
Mont Collins;1036;48.876094;-66.687867;North America;Canada;Canadian Appalachians
Backbone Mountain;1024;39.2333;-79.4833;North America;United States;
Fanno Peak;1016;44.869282;-123.643998;North America;United States;Northwest U.S. Coast Ranges
Frozen Head;1013;36.1225;-84.4583;North America;United States;
Buffalo Mountain;1006;36.6667;-82.6667;North America;United States;Blue Ridge Mountains
Eagletail Peak;1006;33.4033;-113.305;North America;United States;
Rattlesnake Mountain;1004;47.4584;-121.806;North America;United States;Cascade Range
Old Rag Mountain;1003;38.5517;-78.3144;North America;United States;Blue Ridge Mountains
Mt Baldy;1000;61.332626;-149.461901;North America;United States;Chugach Mountains
Crane Mountain;992;43.544847;-73.962407;North America;United States;
Sassafras Mountain;983;34.5066;-84.3077;North America;United States;Blue Ridge Mountains
Mount Davis;979;39.7861;-79.1761;North America;United States;Allegheny Mountains
Big Squaw Mountain;974;45.496722;-69.741898;North America;United States;Longfellow Mountains
Mount Monadnock;965;42.8611;-72.1083;North America;United States;New England Upland
Table Rock;962;35.05143;-82.70452;North America;United States;Southern Appalachian Ridges
Mount Cardigan;962;43.649553;-71.914101;North America;United States;
Blue Knob;956;40.2883;-78.5619;North America;United States;Allegheny Mountains
Pyramid Mountain;945;48.074696;-123.808045;North America;United States;Olympic Mountains
Nestor Peak;941;45.816837;-121.572218;North America;United States;Cascade Range
Mount Margareth;940;17.04266;-88.59572;North America;Belize;
Cerro Montañita de Santa Maria;936;13.56451;-86.45905;North America;Nicaragua;
Tiger Mountain;916;47.488526;-121.947045;North America;United States;Cascade Range
Mont Tremblant;915;46.116667;-74.6;North America;Canada;Canadian Shield
Shortoff Mountain;890;35.8383;-81.8944;North America;United States;
Dans Mountain;883;39.5814;-78.8975;North America;United States;Allegheny Mountains
Volcan Cosigüina;872;12.98;-87.57;North America;Nicaragua;
Red Mountain;863;32.5;-111.75;North America;United States;
Collins mountain;853;34.3747;-84.9168;North America;United States;Blue Ridge Mountains
Martin Hill;846;39.8479;-78.5592;North America;United States;Central Appalachian Ridges
Mount Magazine;839;35.1667;-93.644698;North America;United States;Ozark Highlands
Smokey Mountains;838;53.9667;-66.9333;North America;Canada;Canadian Shield
Chimney Mountain;829;43.6928;-74.2108;North America;United States;Adirondacks
Barren Mountain;814;45.42;-69.36;North America;United States;Longfellow Mountains
Gros Morne;807;49.5833;-57.7833;North America;Canada;Canadian Appalachians
Black Fork Mountain;792;34.712;-94.368;North America;United States;
Mount Tamalpais;784;37.928662;-122.577682;North America;United States;
Volcan El Tigre;783;13.272;-87.641;North America;Honduras;
Kennedy Peak;780;38.7333;-78.4833;North America;United States;Blue Ridge Mountains
Pilot Mountain;759;35.3689;-82.3464;North America;United States;Blue Ridge Mountains
Mount Boucherie;758;49.853889;-119.581389;North America;Canada;British Columbia Interior
Mount Scott;751;34.7445;-98.532;North America;United States;Great Plains
Big Mountain;749;39.9503;-77.9369;North America;United States;Central Appalachian Ridges
Cheaha Mountain;733;33.4857;-85.8091;North America;United States;Southern Appalachian Ridges
Bays Mountain;733;36.3625;-82.858333;North America;United States;
Cerro Negro;728;12.506111;-86.701944;North America;Nicaragua;Nicaragua - Honduras - El Salvador Ranges
Mount Frissell;725;42.051083;-73.481972;North America;United States;Northern Appalachian Ridges
Cadet Mountain;713;58.420775;-124.776363;North America;Canada;Canadian Rockies
Eagle Mountain;701;47.8974;-90.5601;North America;United States;Midwest-Great Lakes Area
Rattlesnake Butte;696;45.706046;-100.592042;North America;United States;Black Hills
North Pack Monadnock;694;42.886195;-71.865633;North America;United States;New England Upland
Seneca Rocks;671;38.8354;-79.3667;North America;United States;
Sleeping Beauty;659;43.560067;-73.554838;North America;United States;Northern Appalachian Ridges
Nasak;648;68.5731;-165.771;North America;United States;
Choirboy;646;47.541192;-121.529582;North America;United States;Cascade Range
Volcan Zacate Grande;640;13.33851;-87.627;North America;Honduras;
Spencer Butte;626;43.98361;-123.09667;North America;United States;
Squak Mountain;618;47.503885;-122.047183;North America;United States;Cascade Range
Wachusett Mtn.;611;42.489;-71.887;North America;United States;
Mount Arvon;603;46.7555;-88.156;North America;United States;Midwest-Great Lakes Area
Timms Hill;595;45.4511;-90.1951;North America;United States;Midwest-Great Lakes Area
Boarstone Mountain;593;45.3769;-69.4058;North America;United States;Longfellow Mountains
Gap Mountain;579;42.818906;-72.137693;North America;United States;
Isla Coronado;575;26.129367;-111.270847;North America;Mexico;
Enchanted Rock;556;30.5066;-98.8189;North America;United States;
High Point;550;41.320948;-74.661562;North America;United States;
Mount Major;544;43.51339;-71.287279;North America;United States;
Taum Sauk;542;37.571301;-90.729144;North America;United States;
Hawkeye Point;509;43.460154;-95.708891;North America;United States;
Glassy Mountain;502;34.900996;-82.659888;North America;United States;
Olomana;501;21.364167;-157.753611;North America;United States;
Campbell Hill;472;40.370328;-83.720089;North America;United States;
Hawk Mountain;467;40.6456;-75.9803;North America;United States;Northern Appalachian Ridges
Cadillac Mountain;467;44.3528;-68.2244;North America;United States;New England Upland
Mount Pisgah;467;44.00567;-122.96452;North America;United States;
Carlton Peak;465;47.583333;-90.860278;North America;United States;Midwest-Great Lakes Area
Passadumkeag Mountain;446;45.1291;-68.3592;North America;United States/Saint Kitts and Nevis;Northern Appalachian Ridges
Spirit Mound;390;42.87444;-96.959212;North America;United States;
Dorr Mountain;386;44.355892;-68.216257;North America;United States;New England Upland
Hoosier Hill;383;40.000345;-84.850884;North America;United States;
Charles Mound;376;42.504146;-90.239765;North America;United States;
Bear Mountain;366;41.3128;-74.0067;North America;United States;Catskill Mountains
Hilltop;272;61.141229;-149.74317;North America;United States;Chugach Mountains
Jerimoth Hill;247;41.849603;-71.778896;North America;United States;
Woodall Mountain;246;34.787745;-88.241625;North America;United States;
Skinner Butte;208;44.05861;-123.09306;North America;United States;
Kelly Butte;197;44.053736;-123.031196;North America;United States;
Morro Rock;177;35.36943;-120.86755;North America;United States;Central and Southern California Ranges
Driskill Mountain;163;32.424856;-92.89669;North America;United States;
Beehive;158;44.3333;-68.1889;North America;United States;
Ebright Azimuth;135;39.836476;-75.520592;North America;United States;
Holt Hill;128;42.641003;-71.106266;North America;United States;New England Upland
Britton Hill;105;30.987719;-86.281867;North America;United States;
El Cuexcomate;13;19.070556;-98.235278;North America;Mexico;Cordillera Neovolcanica
