name;elevation;latitude;longitude;continent;country;range
Slieve Binnian;747;54.142778;-5.980833;Europe;United Kingdom;Mourne Mountains
Yr Aran;747;53.0425;-4.083611;Europe;United Kingdom;Snowdonia
Slieve Bearnagh;739;54.185;-5.989444;Europe;United Kingdom;Mourne Mountains
Marsco;736;57.2492;-6.13329;Europe;United Kingdom;Scottish Highlands
Whernside;735;54.227778;-2.403333;Europe;United Kingdom;
Harrison Stickle;736;54.457294;-3.109955;Europe;United Kingdom;Lake District
Beinn na Caillich;732;57.25;-5.7;Europe;United Kingdom;
Suilven;731;58.0833;-5.16667;Europe;United Kingdom;Scottish Highlands
Sgurr Coir' an Lochain;729;57.2121;-6.21663;Europe;United Kingdom;Scottish Highlands
Pen Pumlumon Llygad-bychan;727;52.467082;-3.78177;Europe;United Kingdom;
Clough Head;726;54.592655;-3.034115;Europe;United Kingdom;Lake District
Ingleborough;724;54.165922;-2.397506;Europe;United Kingdom;
Moslifjellet;718;59.003003;6.15303;Europe;Norway;
Slieve Meelbeg;708;54.183889;-6.008333;Europe;United Kingdom;Mourne Mountains
Tinto;707;55.591944;-3.662778;Europe;United Kingdom;Scottish Highlands
Rechberg;707;48.757915;9.790363;Europe;Germany;Swabian Alb
Kletecna;706;50.566938;13.97315;Europe;Czech Republic;
Slieve Meelmore;704;54.191111;-5.999722;Europe;United Kingdom;Mourne Mountains
Mynydd Mawr;698;53.0667;-4.16667;Europe;United Kingdom;
Hornberg;698;49;10;Europe;Germany;Swabian Alb
Pen-y-ghent;697;54.155599;-2.249107;Europe;United Kingdom;Pennine Chain
Monte Soratte;697;42.25;12.5;Europe;Italy;Apennines
Signal de Botrange;694;50.501667;6.092778;Europe;Belgium;North France-West Rhine Area
Rechbergle (Schwarzhorn);691;48;10;Europe;Germany;Swabian Alb
Cnicht;690;53;-4;Europe;United Kingdom;Snowdonia
Lipska hora;688;50.513754;13.913369;Europe;Czech Republic;
Ravna gora;686;46.2819;16.0083;Europe;Croatia;
Hohenstaufen;684;48.743908;9.716592;Europe;Germany;Swabian Alb
Tibidabo;681;41.422327;2.120533;Europe;Spain;
Napes Needle;671;54.4782;-3.21783;Europe;United Kingdom;Lake District
Radnor Forest;660;52.2686;-3.21167;Europe;United Kingdom;
Volcan de San Antonio;657;28.482724;-17.85141;Europe;Spain;Canary Islands
Fleetwith Pike;648;54.5167;-3.23333;Europe;United Kingdom;
Rasletind;642;62.322192;9.271088;Europe;Norway;Jotunheimen
Kinder Scout;636;53.3833;-1.86667;Europe;United Kingdom;
High Willhays;621;50.685;-4.01;Europe;United Kingdom;
Puig de na Bauçà;614;39.605126;2.517886;Europe;Spain;Balearic Islands
Stac Pollaidh;613;58.0361;-5.2034;Europe;United Kingdom;Scottish Highlands
Yes Tor;610;50.41;-4;Europe;United Kingdom;
Helvetestinden;606;67.981279;12.981367;Europe;Norway;
Slieve League;601;54.640167;-8.682247;Europe;Ireland;Ireland 
Tal y fan;581;53.235278;-3.905833;Europe;United Kingdom;
Scald Law;579;55.835833;-3.29;Europe;United Kingdom;Scottish Highlands
Moncucco;1896;46.055;8.138;Europe;Italy;
Buurgplaatz;559;50.1615;6.0281;Europe;Luxembourg;North France-West Rhine Area
Pendle Hill;558;53.868889;-2.3;Europe;United Kingdom;
Axe Edge;551;53.2325;-1.948889;Europe;United Kingdom;Pennine Chain
Blea Rigg;541;54.460833;-3.078333;Europe;United Kingdom;Lake District
West Mill Tor;541;50.698578;-4.00074;Europe;United Kingdom;
Benbulben;530;54.366467;-8.47525;Europe;Ireland;Ireland 
Bouldsworth Hill;518;53.817274;-2.108688;Europe;United Kingdom;Pennine Chain
Mam Tor;517;53.349167;-1.810556;Europe;United Kingdom;Pennine Chain
Avala;515;44.690278;20.514167;Europe;Serbia and Montenegro;Balkan Mountains
Melbreak;512;54.5543;-3.3165;Europe;United Kingdom;Lake District
Eyjafjallajökull;508;63.633;-19.6;Europe;Iceland;
The Roaches;505;53.171389;-2;Europe;United Kingdom;Pennine Chain
Great Sugar Loaf;503;53.154101;-6.15;Europe;Ireland;Ireland 
Candina;489;43.409939;-3.345135;Europe;Spain;Cordillera Cantabrica
Tüllinger Berg;460;47.604658;7.639489;Europe;Germany;Black Forest
Haytor;457;50.589231;-3.748569;Europe;United Kingdom;
Cat Bells;451;54.56682;-3.171262;Europe;United Kingdom;
Volcan de Teneguia;439;28.472011;-17.851882;Europe;Spain;Canary Islands
Marseilleveyre;433;43.222833;5.371376;Europe;France;
Hergest Ridge;426;52.2054;-3.0814;Europe;United Kingdom;
Worcestershire Beacon;425;52.104722;-2.338819;Europe;United Kingdom;
Gun Hill;373;53.150556;-2.046389;Europe;United Kingdom;Pennine Chain
Penyal d'Ifach;332;38.6335;0.075;Europe;Spain;
Knocknarea;329;54.258889;-8.574722;Europe;Ireland;Ireland 
Zeller Blauen;1077;48;8;Europe;Germany;Black Forest
Dreiherrnspitze (Picco dei Tre Signori);3498;47.070231;12.240522;Europe;Italy/Austria;Noric Alps
Vaalserberg;322;50.754722;6.020833;Europe;Netherlands;North France-West Rhine Area
Roseberry Topping;320;54.5054;-1.1073;Europe;United Kingdom;
Moelfre Isaf;317;53.246389;-3.573611;Europe;United Kingdom;Snowdonia
Dylewska;312;53.5;19.9167;Europe;Poland;
Bench Tor;312;50.289339;-3.80127;Europe;United Kingdom;
Gaizins;311;56.8666;25.95;Europe;Latvia;
Bålleberget;299;61.962005;17.030208;Europe;Sweden;
Juozapine;294;54.4667;25.5667;Europe;Lithuania;
Aukstojas;293;54.529444;25.634444;Europe;Lithuania;
Aukstojas;293;54.529444;25.634444;Europe;Lithuania;
Torri del Vajolet;2805;46.470854;11.625717;Europe;Italy;Dolomites
Arthur's Seat;251;55.944167;-3.161944;Europe;United Kingdom;Scottish Highlands
Mweelrea;248;53.637375;-9.830913;Europe;Ireland;
Mount Errigal;229;55.033889;-8.112668;Europe;Ireland;
Jochy;208;49;17;Europe;Czech Republic;Carpathian Mountains
Cefn-yr-Ogof;204;53.281667;-3.627222;Europe;United Kingdom;Snowdonia
Corstorphine Hill;198;55.95138;-3.272279;Europe;United Kingdom;Scottish Highlands
Himmelbjerget;178;56.105278;9.685;Europe;Denmark;
Mollehoj;170;55.997189;9.826228;Europe;Denmark;
Aguglia di Goloritzè;165;40.089199;9.706682;Europe;Italy;Tyrrhennian Islands
Monte Mario;139;41.925;12.451667;Europe;Italy;Western Italy
Calton Hill;110;55.955278;-3.182222;Europe;United Kingdom;Scottish Highlands
Scherpenheuvel;50;50.9667;4.96667;Europe;Belgium;
Säntis;2502;47.249167;9.343333;Europe;Switzerland;Saint Gallen Alps
